4596,2、 WhicSIUh CAN''T be usnCled to de7ugscribe (描述) WiVnBllie accordPNcing to thKTnis book?,(1) He was bit6xsten by a vaq3Smpire and the vampi5LQre dranYo3k up all his blood.,(2) He was tuFierned inMbKto a potatQ1mo and eatUwVen up by a witch.,(3) He was cheaMZQted and eatIXven by a wolf.,(4) He was scarGMhed to dezwiath whnUven the ghost79xs ju7v0mped out.
4590,3、 Wh4Reat was the purpoqYkse (目的) of the storytelli1Qqng game?,(1) A smZkOart boy.,(2) A goiFwod storyteller.,(3) A troubse3le maker.,(4) An indeINspendent (獨立的) kid.
4586,"4、 In Lolly''s story, how did the liZ3Ettle boy die in the end?","(1) To scartgSe WiyjIllie away, and he wouldn''t bothpJEer theLxgm anymore.","(2) To mak3Fle the campinCN0g moRrsre interesting, and theYXby conHfuld has1cve a wojGVnderful tiFvlme together.","(3) To maIVXke WilliQnje happy, and he woulLR8d liO0asten to them.",(4) To pi0Ekck out the braqcbvest perkkdson amoQynng them.
4594,5、 The vampiicSre in Willie''s storrUAy had mah0Lny fea8gatures (特徵). Wh5cvich was NOT talke2EBd about?,(1) He was bitBZRten by a vampDzuire and the vampjfUire dranKu8k up all his blood.,(2) He was sctbHared to deatCXvh wheMdSn the ghYyAosts ju7Fgmped out.,(3) He was cheat3Eqed and eate1aHn by a wolf.,(4) He was turnyGped inmj3to a potavucto and eat4Dyen up by a witch.
4591,6、 WhicibVh is truiGXe abo6jout the endMt4ing of the book?,(1) Big feet.,(2) Poi9aonted ears.,(3) LonBL9g fangs.,(4) BluP7oe wings.
4601,7、 Why did Lojezlly say thaBKyt the leFlAading ch7moaracter (主角) in her storqgny looWj8ked jusymlt likoIie Willie?,"(1) Lolly, Sam and SpCZOider fai1Veled to drK7Live Wilkavlie awSKcay wi9jLth theiflUr stories.",(2) WiBwDllie becbxLame a vampiWZcre in the end.,(3) All of the kiaYGds in the boZ1Gok ligmhked Willie''s story.,(4) All of the kiln0ds in the bo5nEok weY41re kiWEAlled by a vampirD3oe excBfJept Willie.
4587,"8、 AccordinwbWg to the end528ing of the book, who was the beNG6st storytelletiPr of all?","(1) BebS4cause she tr8Smied to makwjCe her stoiUpry mo8xxre regpDal for Willie, he woul7v4d feePkgl moT1Ure scared.","(2) Becaus1Qpe she tr74Wied to makNeMe her storeOgy mojD4re interestiBOhng to Willie, he wouNSUld liXi2ke her more.","(3) BecjAmause she triqQned to mastLke her stoexmry moYlPre excidhvting to Willie, he wounVHld en6XYjoy her storNCYy more.","(4) BeAJNcause she trDbRied to maFbUke her stTQQory scarieX28r for Willie, he wounRIld becuZNome braver."
4589,"9、 At the beg9C5inning of the book, why did Lollu0Py say thaTost Willicdde was geQwRtting on her nerves?",(1) Lolly.,(2) Willie.,(3) Spider.,(4) Sam.
4579,"10、 If a friQ0iend of yoK5hurs asVpRks you to meV6vet him at foE2jur on the dot, whyVZat doDEyes he mean?",(1) BecauD4ase she thou6Ayght WillNgdie was annoyi9S6ng (煩人的).,(2) BecXc5ause she thouzHrght Will14Aie was too short.,(3) Becaus9QXe WilMkIlie was her favorydrite kid.,(4) BecauLLDse she hadn''t seek6en WilLBVlie for a lonQrLg time.
4593,"10、 If a friQ0iend of yoK5hurs asVpRks you to meV6vet him at foE2jur on the dot, whyVZat doDEyes he mean?",(1) He mean6QGs in to4wCtal thIQnere wiK04ll be fouAver peopN7Ele who wilTCal meet.,(2) He medq7ans tho8Zat you shSLcould meWPGet at fo57uur o''clock and you haOPjve to be on time.,(3) He meaMvRns thvfaat you shH0could mee5b4t him on the fouNiTrth floor.,(4) He meann3Js you shILpould meqOQet him fort3Cxy minutFSwes later.
