2110,2、 牽一髮而動全身的概念，最貼近下列哪一個研究主題？,(1) 平面鏡,(2) 凸面鏡,(3) 凹面鏡,(4) 凹透鏡
2106,3、 下列何者並非人類開發新油源的原因？,(1) 全球環境變遷,(2) 宇宙的形成,(3) 岩石與礦物,(4) 地表外貌的改變
2097,4、 阿良買了一個冷凍饅頭，使用下列何者來解凍最快、最合適？,(1) 尋找新油源，取代日益枯竭的石油,(2) 減少排放有毒廢氣，推動環保能源,(3) 消耗盛產的農作物，轉化為新油源,(4) 研發較便宜的油源，節省經濟負擔
2096,5、 下列何者是C60與足球的相關聯處？,(1) 電鍋,(2) 微波爐,(3) 瓦斯爐,(4) 紅外線烤箱
2098,6、 下列何者並非「土、水」混合所造成的災害？,(1) 足球是由C60所組成的,(2) 足球的結構與C60相似,(3) 足球表面塗抹了一層C60,(4) C60與足球的重量差不多
2094,7、 關於ETC與電磁波的說明，下列何者正確？,(1) 洪水,(2) 土石流,(3) 土石崩塌,(4) 土壤液化
2087,8、 讀完電磁波，下列結論何者正確？,(1) 目前臺灣的ETC是採用紫外線系統,(2) 微波是電磁波的一種，可用來加熱,(3) 無論是哪一種電磁波都會產生電流,(4) ETC利用電磁波的電流來感應扣款
2099,9、 燃燒有三個條件，下列何者不在其中？,(1) 所有的電器都會產生電磁波,(2) 所有的電磁波都會使人致癌,(3) 所有的電磁波都可以看得見,(4) 人類可以將所有電磁波阻絕
2105,10、 「三峽大壩蓋好，烏魚子消失」的過程，下列何者正確？,(1) 火種,(2) 燃料,(3) 氧氣,(4) 溫度達燃點
2104,10、 「三峽大壩蓋好，烏魚子消失」的過程，下列何者正確？,(1) 三峽大壩蓋好→攔截營養鹽→魚群減少→烏魚子減產或消失,(2) 三峽大壩蓋好→優養化嚴重→魚群死亡→烏魚子減產或消失,(3) 三峽大壩蓋好→泥沙淤積→小魚大量減少→烏魚子減產或消失,(4) 三峽大壩蓋好→河川生態系改變→生態鏈鉅變→烏魚子減產或消失
2108,3、 關於福衛三號衛星的說明，下列何者正確？,(1) 尼泊爾---加德滿都,(2) 中華民國---台北,(3) 蒙古---烏蘭巴托,(4) 西班牙---馬德里
2088,4、 關於ETC與電磁波的說明，下列何者正確？,(1) 福衛三號衛星的功能是一顆全球定位衛星,(2) 它可利用接收GPS訊號來分析、預報氣象,(3) 福衛三號衛星的高度大約離地面兩萬公里,(4) 福衛三號發射後兩周會降到離地八百公里
2091,7、 針對這個圖表的說明，下列選項何者敘述正確？,(1) 要確定各個豎井之間是彼此互相連通的,(2) 要在豎井口裝設靜電集塵器收集汙染物,(3) 車子在塞車時應緊急熄火避免溫度上升,(4) 裝設輔助的機械通風設備協助空氣流通
2084,8、 下列何者是土石流形成的條件？,(1) 在表中各種動物中，速度最慢的是海豚,(2) 天上飛的動物，以針尾雨燕的速度最慢,(3) 水中遊的動物，金槍魚的速度是最快的,(4) 獵豹跑的速度，可以比旗魚的泳速還快
