1232,2、 灰滿與黃鼬合體練習行進，卻一再遭受挫敗，最終灰心喪志，請問後來促使牠下決心突破艱難的關鍵是什麼？,(1) 公原羊,(2) 母崖羊,(3) 黃猴,(4) 樹鼩
1219,3、 日曲卡山麓的獵人如何形容狼堅忍不拔的意志力？,(1) 黃鼬的譏諷,(2) 肉陀的恥笑,(3) 狼群的背叛,(4) 黑珍珠的愛
1212,4、 母狼黑珍珠為了引誘灰滿而立於蔥綠的草葉中時，被作者形容像什麼？,(1) 老樹根做的神經，花崗石雕刻的骨肉,(2) 鋼鐵鑄造的神經，寒冰塊打造的體魄,(3) 山岩練就的意志，強敵鑄造的兇狠,(4) 酷寒形塑的體格，同伴競磨的毅力
1229,5、 灰滿再度面臨斷肢的疼痛時，牠明白自己是真正的殘廢了。請問牠斷是哪條腿？,(1) 黑櫻桃,(2) 黑醋栗,(3) 黑玫瑰,(4) 黑牡丹
1211,6、 灰滿本來沒有向肉陀要回狼酋寶座的欲望，卻在經歷哪一事件後，下定決心要出擊？,(1) 左前腿,(2) 右前腿,(3) 左後腿,(4) 右後腿
1224,7、 灰滿選擇了黃鼬為配偶的原因不包含何者？,(1) 大公狼聯手欺負黃鼬,(2) 黑珍珠投向肉陀懷抱,(3) 肉陀惡意使牠頻出糗,(4) 黃鼬拒絕繼續當附庸
1231,8、 「寶鼎的嘴就是被鹿蹄蹬豁了一個大口子，……成了豁嘴狼；哈斗和飄勺左前腿都短了一截，哈斗的腳爪是被獵人捕獸鐵夾夾斷的，飄勺的腳爪是被一隻憤怒的母山貓咬斷的；還有老公狼庫庫，右臉和左耳以及右邊的半塊頭皮，都被狗熊的巴掌撕掉了……。」以上敘述是為了顯現什麼？,(1) 為了保住狼酋地位,(2) 感念黃鼬無私付出,(3) 另有公狼追求黃鼬,(4) 與黑珍珠情分已絕
1213,9、 經由作者的自序，我們可以得知他對於少年小說所抱持的立場為何？,(1) 公狼好勇鬥狠成性,(2) 狼群謀生相當艱難,(3) 公狼全都受過重傷,(4) 醜陋公狼擇偶困難
1235,10、 狼的社會分佈狀況呈現什麼形狀？,(1) 要有淨化心靈的功用,(2) 要能反映真實的社會,(3) 提供少年未來的藍圖,(4) 具備療癒心靈的情思
1222,10、 狼的社會分佈狀況呈現什麼形狀？,(1) 金字塔型,(2) 倒三角形,(3) 橄欖形,(4) 長柱狀
1223,3、 灰滿與黃鼬合體的行進到達了極度嫻熟的境界，在追捕哪一種獵物之後，灰滿體認到合體→分離，是極有利的獵捕模式？,(1) 擔任誘狼，使狼群飽餐一頓,(2) 獨立出擊，叼回五隻肥綿羊,(3) 躥跳躍高，擊落樹鼩,(4) 偷襲肉陀，搶回珍珠
1220,4、 作者如何解釋狼這種動物「相對穩定單偶制度」的成因？,(1) 崖羊,(2) 短毛貓,(3) 長鬃山羊,(4) 長耳朵野兔
1228,5、 作者以下列哪件事來形容灰滿在失去第二隻腳之後，重燃鬥志，決心好好活下去？,(1) 繁衍子嗣的需求,(2) 性格高傲不濫情,(3) 母狼的比例較低,(4) 狼酋能指定婚配
1218,6、 黃鼬對灰滿的愛意表現，不包含哪一項？,(1) 跛著腳去追崖羊,(2) 吃掉腐臭的牛腸,(3) 鑽進毒荊棘藤蘿中找破血丹,(4) 啃齧黃鼬脆弱的身軀及喉管
1217,7、 「這傢伙不費吹灰之力就當上了狼酋，白撿了個便宜。」這段話是灰滿在肉陀取代自己成為狼酋的想法，其感受如何？,(1) 反芻肉糜餵灰滿,(2) 當灰滿的出氣包,(3) 犧牲胎兒保住灰滿的地位,(4) 挖掘野馬追讓灰滿敷傷口
1215,8、 使灰滿壯烈犧牲性命的是哪種動物？,(1) 心悅誠服,(2) 嗤之以鼻,(3) 理所當然,(4) 驚喜交加
1221,10、 狼群社會等級森嚴，請問一共分幾級？,(1) 五,(2) 六,(3) 七,(4) 八
1225,2、 黃鼬對灰滿的愛意表現，不包含哪一項？,(1) 飢不擇食，吃了箭豬而瀕死,(2) 聲聲吼叫，然聽來有氣無力,(3) 一反常態，主動地攻擊狼群,(4) 形單影隻，已經被豹群放逐
1216,6、 作者如何形容在等待豹子油盡燈枯時，而尾隨其後的狼群所形成的隊伍？,(1) 4→3→1→2,(2) 3→2→4→1,(3) 4→2→3→1,(4) 2→3→1→4
1226,7、 經由作者的自序，我們可以得知他對於少年小說所抱持的立場為何？,(1) 樂隊儀隊,(2) 出征軍隊,(3) 送葬隊伍,(4) 迎神隊伍
1233,8、 想要令雙體狼解體，而向黃鼬賣弄風情的是哪匹公狼？,(1) 新的狼隻登場,(2) 追捕不同獵物,(3) 季節的更迭,(4) 狼群的興衰
1230,9、 在大公狼合作攻擊豹子卻不成功時，文中插入古戛納狼群曾遭遇的「帳棚慘案」事件，這樣安排的目的是什麼？,(1) 寶鼎,(2) 肉陀,(3) 哈斗,(4) 飄勺
1227,10、 在作者的自序中，我們可以知道他大量創作狼小說的原因是什麼？,(1) 點明灰滿正遭逢與大黑相似的處境,(2) 解釋肉陀心生恐懼落荒而逃的原因,(3) 暗指狼群自上而下對獵豹已無興趣,(4) 顯現豹對狼群而言如花奶牛般甜美
1234,10、 在作者的自序中，我們可以知道他大量創作狼小說的原因是什麼？,(1) 曾擔任森林保育員觀察狼群,(2) 狼自古至今與人的關係密切,(3) 狼的性格簡單乾脆容易揣摩,(4) 狼的性格與人有許多相似處
